female	isei	w_fstuwt	wnrschbw	high_school	college	one_for	both_for	test_lang	pass_read	id_school	wvarstr
1	30	741.9292	32.74	0	0	0	1	0	1	139	18
0	30	741.9292	32.74	0	0	0	1	0	0	139	18
0	85	741.9292	32.74	0	1	0	0	1	1	139	18
0	32	596.8745	34.85	0	0	0	0	1	0	140	25
1	67	596.8745	34.85	0	1	0	0	1	0	140	25
1	69	596.8745	34.85	0	1	0	0	1	0	140	25
0	85	596.8745	34.85	0	1	0	0	1	1	140	25
1	43	596.8745	34.85	0	0	0	1	0	1	140	25
1	59	596.8745	34.85	0	1	0	0	1	0	140	25
1	56	596.8745	34.85	0	1	0	0	1	0	140	25
0	53	596.8745	34.85	0	1	0	0	1	1	140	25
0	58	596.8745	34.85	0	1	0	0	1	0	140	25
1	51	596.8745	34.85	0	0	0	0	1	0	140	25
1	74	596.8745	34.85	0	1	0	0	1	1	140	25
1	69	596.8745	34.85	0	1	0	1	1	1	140	25
1	43	596.8745	34.85	0	0	0	0	1	0	140	25
1	34	303.2753	31.87	0	0	0	1	0	0	141	26
0	34	303.2753	31.87	0	0	0	1	1	0	141	26
1	39	303.2753	31.87	1	0	0	0	1	0	141	26
0	29	303.2753	31.87	0	1	0	1	0	0	141	26
1	59	303.2753	31.87	1	0	0	0	1	0	141	26
0	69	303.2753	31.87	0	1	0	0	1	0	141	26
1	28	303.2753	31.87	0	0	0	0	0	0	141	26
1	29	303.2753	31.87	1	0	0	0	1	0	141	26
0	30	303.2753	31.87	0	0	0	1	0	0	141	26
0	35	303.2753	31.87	1	0	0	0	1	0	141	26
1	27	303.2753	31.87	0	1	0	1	0	0	141	26
0	23	303.2753	31.87	1	0	0	0	1	0	141	26
0	33	303.2753	31.87	1	0	0	0	1	0	141	26
1	33	303.2753	31.87	0	1	0	0	1	0	141	26
1	40	303.2753	31.87	1	0	0	0	1	0	141	26
1	34	303.2753	31.87	0	0	0	1	1	0	141	26
1	29	272.9964	27.14	0	0	0	1	0	0	142	27
1	51	272.9964	27.14	1	0	0	0	1	0	142	27
0	59	272.9964	27.14	1	0	0	0	1	0	142	27
0	77	272.9964	27.14	0	1	0	0	1	0	142	27
1	34	272.9964	27.14	1	0	0	0	1	1	142	27
0	38	272.9964	27.14	1	0	1	0	1	1	142	27
1	40	272.9964	27.14	0	0	0	1	0	0	142	27
1	42	272.9964	27.14	1	0	0	0	1	0	142	27
1	71	272.9964	27.14	0	1	0	0	1	1	142	27
0	34	272.9964	27.14	0	1	0	0	1	0	142	27
1	51	272.9964	27.14	0	1	0	0	1	0	142	27
1	23	272.9964	27.14	0	1	1	0	1	0	142	27
0	51	1194.648	91.9	0	1	0	0	1	0	143	32
0	37	1194.648	91.9	1	0	0	0	1	0	143	32
0	56	1194.648	91.9	1	0	0	0	1	1	143	32
1	34	1194.648	91.9	1	0	0	0	1	1	143	32
1	59	1194.648	91.9	0	1	0	0	1	0	143	32
0	25	1194.648	91.9	0	0	0	1	1	1	143	32
0	21	1194.648	91.9	0	1	0	0	1	1	143	32
0	42	1194.648	91.9	1	0	0	0	1	1	143	32
0	21	1194.648	91.9	0	0	0	0	1	0	143	32
0	29	1194.648	91.9	0	0	0	0	1	0	143	32
1	59	1194.648	91.9	1	0	0	0	1	0	143	32
0	29	1194.648	91.9	1	0	0	0	1	0	143	32
0	56	1194.648	91.9	0	1	0	0	1	0	143	32
1	41	1194.648	91.9	0	1	0	0	1	1	143	32
1	43	663.2402	49.84	0	1	0	0	1	0	144	50
1	34	663.2402	49.84	0	0	0	1	1	0	144	50
0	69	663.2402	49.84	0	1	1	0	1	0	144	50
1	23	663.2402	49.84	0	0	0	1	0	1	144	50
1	54	663.2402	49.84	0	1	0	0	1	1	144	50
1	30	663.2402	49.84	1	0	0	0	0	0	144	50
0	21	663.2402	49.84	0	0	0	1	0	0	144	50
0	50	663.2402	49.84	0	1	0	0	1	0	144	50
0	29	663.2402	49.84	1	0	0	0	1	0	144	50
0	34	611.2611	38.21	0	1	0	1	0	0	145	6
1	23	704.9462	38.21	1	0	0	1	1	0	145	6
1	30	611.2611	38.21	0	1	0	0	1	0	145	6
1	32	704.9462	38.21	1	0	0	0	1	0	145	6
1	51	704.9462	38.21	1	0	0	0	1	0	145	6
1	29	704.9462	38.21	0	1	0	1	0	0	145	6
1	25	704.9462	38.21	0	1	0	1	0	0	145	6
1	30	704.9462	38.21	0	1	0	0	1	0	145	6
1	56	1418.896	130.81	0	1	0	0	1	1	147	34
0	67	1596.258	130.81	0	1	0	0	1	0	147	34
1	30	1418.896	130.81	1	0	0	0	1	1	147	34
0	42	1418.896	130.81	0	1	0	0	1	0	147	34
0	34	1596.258	130.81	0	1	0	0	1	0	147	34
1	41	1418.896	130.81	0	1	0	0	1	0	147	34
0	37	1596.258	130.81	1	0	0	0	1	0	147	34
0	54	1596.258	130.81	0	1	0	0	1	0	147	34
0	60	1418.896	130.81	0	1	0	0	1	1	147	34
0	67	1596.258	130.81	0	1	0	0	1	0	147	34
1	71	1418.896	130.81	1	0	0	0	1	0	147	34
0	39	1596.258	130.81	0	1	0	0	1	1	147	34
0	27	1418.896	130.81	0	1	0	0	1	0	147	34
1	27	1418.896	130.81	1	0	0	0	1	1	147	34
1	66	1418.896	130.81	1	0	0	0	1	0	147	34
1	19	1418.896	130.81	0	1	0	0	1	0	147	34
0	59	1596.258	130.81	1	0	0	0	1	1	147	34
0	51	1596.258	130.81	1	0	0	0	1	1	147	34
0	44	1596.258	130.81	0	1	0	0	1	1	147	34
0	34	387.3683	95.37	0	1	0	0	1	0	148	42
1	29	387.3683	95.37	0	0	0	0	1	0	148	42
0	29	387.3683	95.37	0	1	0	0	1	1	148	42
1	50	387.3683	95.37	0	1	0	0	1	1	148	42
0	30	387.3683	95.37	0	1	0	0	1	0	148	42
1	36	387.3683	95.37	1	0	0	0	1	0	148	42
0	34	387.3683	95.37	0	0	0	0	1	1	148	42
1	34	387.3683	95.37	0	0	0	0	1	0	148	42
1	29	387.3683	95.37	1	0	0	0	1	0	148	42
1	29	387.3683	95.37	0	1	0	0	1	0	148	42
1	30	387.3683	95.37	1	0	0	0	1	0	148	42
0	43	1212.464	146.02	0	1	0	0	0	0	149	38
1	52	1212.464	146.02	1	0	0	0	1	0	149	38
1	67	1212.464	146.02	0	1	0	0	1	0	149	38
1	85	1212.464	146.02	0	1	0	0	1	0	149	38
1	69	1212.464	146.02	1	0	0	0	1	0	149	38
1	23	1414.541	146.02	1	0	0	0	1	1	149	38
1	43	1414.541	146.02	0	0	1	0	1	0	149	38
0	31	1212.464	146.02	0	1	0	0	1	1	149	38
1	67	1212.464	146.02	0	1	0	0	1	1	149	38
0	69	1414.541	146.02	0	1	0	0	1	0	149	38
0	69	1212.464	146.02	1	0	0	0	1	0	149	38
1	30	1212.464	146.02	0	1	0	0	1	0	149	38
0	40	1414.541	146.02	0	0	0	0	1	0	149	38
1	70	1212.464	146.02	0	1	0	0	1	0	149	38
1	67	1212.464	146.02	0	1	0	0	1	1	149	38
0	69	1414.541	146.02	0	1	0	0	1	1	149	38
1	30	1212.464	146.02	1	0	0	0	1	1	149	38
1	42	1414.541	146.02	1	0	0	0	1	0	149	38
1	56	1212.464	146.02	0	1	0	0	1	1	149	38
1	33	330.3075	54.68	0	1	0	0	1	0	150	37
1	41	330.3075	54.68	0	1	0	0	1	0	150	37
0	34	330.3075	54.68	0	1	0	0	1	1	150	37
1	50	330.3075	54.68	0	1	0	0	1	1	150	37
1	73	330.3075	54.68	0	1	0	0	1	0	150	37
1	68	330.3075	54.68	1	0	0	0	1	1	150	37
1	27	330.3075	54.68	1	0	0	0	1	0	150	37
0	39	330.3075	54.68	0	1	0	0	1	0	150	37
0	43	330.3075	54.68	0	1	0	0	1	1	150	37
1	54	330.3075	54.68	1	0	0	0	1	0	150	37
1	70	330.3075	54.68	0	1	0	0	1	0	150	37
1	56	330.3075	54.68	1	0	0	0	1	1	150	37
1	69	330.3075	54.68	0	1	0	0	1	0	150	37
0	23	330.3075	54.68	1	0	0	0	1	1	150	37
0	67	593.2252	140.92	0	1	1	0	1	0	151	12
1	30	677.9717	140.92	1	0	1	0	1	0	151	12
1	30	593.2252	140.92	1	0	0	0	1	0	151	12
1	39	593.2252	140.92	0	1	0	0	1	1	151	12
0	69	593.2252	140.92	0	1	0	0	1	0	151	12
1	43	677.9717	140.92	0	1	0	0	1	0	151	12
0	23	593.2252	140.92	1	0	0	0	1	0	151	12
0	23	593.2252	140.92	0	1	0	0	1	0	151	12
